ReactionID,ReactionType,CoreDetail,CoreGeneric,Ligand,ReagentRaw,ReagentRole,Solvent,Temperature_C,Time_h,Yield_%,ReactantSMILES,ProductSMILES,Reference,CondKey,CondSig,FamSig,RawCAS
RXN000326,Buchwald,[],"[""Pd""]","[""none""]","[""NaOtBu""]","[""BASE""]","[""Dioxane""]",,,90.0,"[""C=CCNc1ccccc1"", ""N#Cc1ccc(Br)c(Cl)c1""]","[""Cc1cn(-c2ccccc2)c2cc(C#N)ccc12""]","Organic Letters (2024), 26(1), 22-28",Pd/none/NaOtBu/Dioxane,51ABD688,51ABD688,2873417-75-3 + 865-48-5 + 123-91-1
RXN000327,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""none""]","[""NaOtBu""]","[""BASE""]","[""Tol""]",,,90.0,"[""Brc1ccccc1"", ""C1CCNC1""]","[""c1ccc(N2CCCC2)cc1""]","ACS Catalysis (2024), 14(23), 18107-18115",Pd/none/NaOtBu/Tol,F22A19A8,F22A19A8,51364-51-3 + 98327-87-8 + 865-48-5 + 108-88-3
RXN000328,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""NaOtBu"", ""NaOAc""]","[""BASE"", ""BASE""]","[""Tol""]",,,89.0,"[""c1ccc2c(c1)[nH]c1ccccc12"", ""O=C1C(c2ccccc2)=C(c2ccc(Br)cc2)C(c2ccc(Br)cc2)=C1c1ccccc1""]","[""O=C1C(c2ccccc2)=C(c2ccc(-n3c4ccccc4c4ccccc43)cc2)C(c2ccc(-n3c4ccccc4c4ccccc43)cc2)=C1c1ccccc1""]","ACS Omega (2024), 9(27), 29379-29390",Pd/none/NaOtBu+NaOAc/Tol,D9C07052,D9C07052,3375-31-3 + 865-48-5 + 13716-12-6 + 108-88-3
RXN000329,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""tBu3P·HBF4""]","[""NaOtBu""]","[""BASE""]","[""Tol""]",,,89.0,"[""O=C(c1ccccc1)c1ccc(Br)cc1"", ""c1ccc2c(c1)Nc1ccccc1N2""]","[""O=C(c1ccccc1)c1ccc(N2c3ccccc3N(c3ccc(C(=O)c4ccccc4)cc3)c3ccccc32)cc1""]","Journal of the American Chemical Society (2023), 145(3), 1607-1616",Pd/tBu3P·HBF4/NaOtBu/Tol,784BF9D8,784BF9D8,51364-51-3 + 131274-22-1 + 865-48-5 + 108-88-3
RXN000330,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""K2CO3""]","[""BASE""]","[""THF""]",,,89.0,"[""Cc1cccc(C(=O)Nc2ccccc2C(C)(C)C)c1Br"", ""O=c1cc(I)c2ccc(F)cc2n1Cc1ccccc1""]","[""Cc1cccc2c(=O)n(-c3ccccc3C(C)(C)C)c3c4ccc(F)cc4n(Cc4ccccc4)c(=O)c3c12""]","Chinese Journal of Chemistry (2024), 42(7), 699-704",Pd/none/K2CO3/THF,5471EEF5,5471EEF5,3375-31-3 + 2248160-18-9 + 584-08-7 + 109-99-9
RXN000331,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""tBu3P·HBF4""]","[""NaOtBu""]","[""BASE""]","[""Tol""]",,,89.0,"[""Brc1ccc2c(c1)-c1cc(Br)ccc1C1(OCCO1)C21OCCO1"", ""Cc1ccc(N(c2ccc(C)cc2)c2ccc3[nH]c4ccc(N(c5ccc(C)cc5)c5ccc(C)cc5)cc4c3c2)cc1""]","[""Cc1ccc(N(c2ccc(C)cc2)c2ccc3c(c2)c2cc(N(c4ccc(C)cc4)c4ccc(C)cc4)ccc2n3-c2ccc3c(c2)-c2cc(-n4c5ccc(N(c6ccc(C)cc6)c6ccc(C)cc6)cc5c5cc(N(c6ccc(C)cc6)c6ccc(C)cc6)ccc54)ccc2C2(OCCO2)C32OCCO2)cc1""]","Journal of Organic Chemistry (2023), 88(7), 4224-4233",Pd/tBu3P·HBF4/NaOtBu/Tol,784BF9D8,784BF9D8,3375-31-3 + 131274-22-1 + 865-48-5 + 108-88-3
RXN000332,Buchwald,[],"[""Pd""]","[""none""]","[""K3PO4""]","[""BASE""]","[""MTBE""]",,,89.0,"[""CCOC(=O)CCCOc1ccc2[nH]c(=O)ccc2c1"", ""Cc1cccc(C=O)c1Br""]","[""CCOC(=O)CCCOc1ccc2c(ccc(=O)n2-c2c(C)cccc2C=O)c1""]","Journal of the American Chemical Society (2024), 146(24), 16567-16580",Pd/none/K3PO4/MTBE,BD3CB8D9,BD3CB8D9,52522-40-4 + 849924-41-0 + 7778-53-2 + 1634-04-4
RXN000333,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""NaOtBu"", ""7732-18-5""]","[""BASE"", ""UNK""]","[""Tol""]",,,89.0,"[""C1CCNCC1"", ""Cc1cccnc1Br""]","[""Cc1cccnc1N1CCCCC1""]","Angewandte Chemie, International Edition (2023), 62(39), e202309295",Pd/none/NaOtBu+7732-18-5/Tol,1E331376,AA67B866,3375-31-3 + 657408-07-6 + 865-48-5 + 7732-18-5 + 108-88-3
RXN000334,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""none""]","[""NaOtBu""]","[""BASE""]","[""Tol""]",,,89.0,"[""CNc1ccccn1"", ""Brc1cnccn1""]","[""CN(c1ccccn1)c1cnccn1""]","Inorganic Chemistry (2024), 63(39), 17983-17992",Pd/none/NaOtBu/Tol,F22A19A8,F22A19A8,12150-46-8 + 51364-51-3 + 865-48-5 + 108-88-3
RXN000335,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""XPhos""]","[""NaOtBu""]","[""BASE""]","[""Tol""]",,,89.0,"[""Brc1ccc(Br)cc1"", ""CC(C)(C)c1ccc2[nH]c3ccc(C(C)(C)C)cc3c2c1""]","[""CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1""]","ACS Omega (2024), 9(51), 50446-50457",Pd/XPhos/NaOtBu/Tol,21DB9862,21DB9862,51364-51-3 + 564483-18-7 + 865-48-5 + 108-88-3
RXN000336,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""21351-79-1""]","[""UNK""]","[""Tol""]",,,89.0,"[""ClC(Cl)Cl"", ""Nc1ccccc1I"", ""Cc1ccc(N=C(Nc2ccc(C)cc2)Nc2ccc(C)cc2)cc1""]","[""Cc1ccc(Nc2nc3ccccc3c(=O)n2-c2ccc(C)cc2)cc1""]","European Journal of Organic Chemistry (2024), 27(46), e202400803",Pd/none/21351-79-1/Tol,5D6E7B77,BB914AC7,2071-20-7 + 3375-31-3 + 21351-79-1 + 108-88-3
RXN000337,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""Xantphos""]","[""Cs2CO3""]","[""BASE""]","[""Dioxane""]",,,89.0,"[""O=C1CCCN1"", ""CC(=O)OC[C@H]1O[C@@H](n2c(=O)c(Br)cc3ccccc32)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O""]","[""CC(=O)OC[C@H]1O[C@@H](n2c(=O)c(N3CCCC3=O)cc3ccccc32)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O""]","ChemMedChem (2024), 19(15), e202400195",Pd/Xantphos/Cs2CO3/Dioxane,6EFCEADE,6EFCEADE,3375-31-3 + 161265-03-8 + 534-17-8 + 123-91-1
RXN000338,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""RuPhos""]","[""Cs2CO3""]","[""BASE""]","[""Dioxane""]",,,89.0,"[""CC(=O)N1CCNCC1"", ""CN(Cc1ccc(SC(F)(F)F)cc1)S(=O)(=O)N1CCCc2cc(Br)ccc21""]","[""CC(=O)N1CCN(c2ccc3c(c2)CCCN3S(=O)(=O)N(C)Cc2ccc(SC(F)(F)F)cc2)CC1""]","Journal of Medicinal Chemistry (2024), 67(23), 21400-21420",Pd/RuPhos/Cs2CO3/Dioxane,49B1E599,49B1E599,3375-31-3 + 787618-22-8 + 534-17-8 + 123-91-1
RXN000339,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""none""]","[""Na2CO3"", ""10294-26-5""]","[""BASE"", ""UNK""]","[""Tol"", ""H2O""]",,,89.0,"[""COc1ccc(C(=O)Nc2ccccc2C(C)(C)C)cc1OC"", ""Ic1cccc2oc3ccccc3c12""]","[""COc1cc2c(=O)n(-c3ccccc3C(C)(C)C)c3c(ccc4oc5ccccc5c43)c2cc1OC""]","Nature Communications (2024), 15(1), 4908",Pd/none/Na2CO3+10294-26-5/Tol+H2O,AFF02F1C,585C38D0,51364-51-3 + 2641594-79-6 + 498-66-8 + 10294-26-5 + 108-88-3 + 7732-18-5
RXN000340,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""none""]","[""Na2CO3"", ""10294-26-5""]","[""BASE"", ""UNK""]","[""Tol"", ""H2O""]",,,89.0,"[""CC(C)(C)c1ccccc1NC(=O)c1ccccc1Br"", ""Ic1ccc(-c2ccc(N3CCOCC3)cc2)c2ccccc12""]","[""CC(C)(C)c1ccccc1-n1c(=O)c2ccccc2c2cc(-c3ccc(N4CCOCC4)cc3)c3ccccc3c21""]","Nature Communications (2024), 15(1), 4908",Pd/none/Na2CO3+10294-26-5/Tol+H2O,AFF02F1C,585C38D0,51364-51-3 + 2641594-79-6 + 498-66-8 + 10294-26-5 + 108-88-3 + 7732-18-5
RXN000341,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""none""]","[""Cs2CO3""]","[""BASE""]","[""Dioxane""]",,,89.0,"[""C1CNC1"", ""N#CCn1c(-c2ccc(Br)cc2)nc2ccccc21""]","[""N#CCn1c(-c2ccc(N3CCC3)cc2)nc2ccccc21""]","Journal of Molecular Structure (2023), 1294(Part_2), 136431",Pd/none/Cs2CO3/Dioxane,D1C89AFA,D1C89AFA,51364-51-3 + 534-17-8 + 123-91-1
RXN000342,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""tBu3P·HBF4""]","[""KOtBu""]","[""BASE""]","[""Tol""]",,,89.0,"[""CNc1ccccc1"", ""CCCCC1(CCCC)OB(c2ccc(Br)cc2)N(c2c(OC)cccc2OC)C1=O""]","[""CCCCC1(CCCC)OB(c2ccc(N(C)c3ccccc3)cc2)N(c2c(OC)cccc2OC)C1=O""]","Chemistry - A European Journal (2024), 30(18), e202303953",Pd/tBu3P·HBF4/KOtBu/Tol,609AA8F7,609AA8F7,51364-51-3 + 131274-22-1 + 865-47-4 + 108-88-3
RXN000343,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""XPhos""]","[""NaOtBu""]","[""BASE""]","[""Tol""]",,,89.0,"[""c1ccc2c(c1)Nc1ccccc1S2"", ""Fc1cc(Br)c(F)cc1Br""]","[""Fc1cc(N2c3ccccc3Sc3ccccc32)c(F)cc1N1c2ccccc2Sc2ccccc21""]","ACS Omega (2024), 9(51), 50446-50457",Pd/XPhos/NaOtBu/Tol,21DB9862,21DB9862,51364-51-3 + 564483-18-7 + 865-48-5 + 108-88-3
RXN000344,Buchwald,[],"[""Pd""]","[""none""]","[""Cs2CO3""]","[""BASE""]","[""Tol""]",,,89.0,"[""O=c1cccc(-c2ccccc2)[nH]1"", ""O=Cc1ccc2ccc(F)cc2c1Br""]","[""O=Cc1ccc2ccc(F)cc2c1-n1c(-c2ccccc2)cccc1=O""]","Journal of the American Chemical Society (2024), 146(24), 16567-16580",Pd/none/Cs2CO3/Tol,B45E5945,B45E5945,52522-40-4 + 849924-41-0 + 534-17-8 + 108-88-3
RXN000345,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""K2CO3""]","[""BASE""]","[""DMF""]",,,89.0,"[""O=C(O)C(F)(F)Cl.[Na]"", ""COc1ccccc1NC(=O)c1ccccc1I""]","[""COc1ccccc1N1C(=O)c2ccccc2C1=O""]","Chemical Communications (Cambridge, United Kingdom) (2023), 59(100),",Pd/none/K2CO3/DMF,3520B9C0,3520B9C0,3375-31-3 + 166330-10-5 + 584-08-7 + 68-12-2
RXN000346,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""XPhos""]","[""NaOtBu""]","[""BASE""]","[""Tol""]",,,89.0,"[""c1ccc2c(c1)Nc1ccccc1O2"", ""FC(F)(F)c1cc(Br)ccc1Br""]","[""FC(F)(F)c1cc(N2c3ccccc3Oc3ccccc32)ccc1N1c2ccccc2Oc2ccccc21""]","ACS Omega (2024), 9(51), 50446-50457",Pd/XPhos/NaOtBu/Tol,21DB9862,21DB9862,51364-51-3 + 564483-18-7 + 865-48-5 + 108-88-3
RXN000347,Buchwald,[],"[""Pd""]","[""none""]","[""Cs2CO3""]","[""BASE""]","[""Tol""]",,,89.0,"[""O=Cc1ccc2ccccc2c1Br"", ""COc1ccc(-c2cccc(=O)[nH]2)cc1""]","[""COc1ccc(-c2cccc(=O)n2-c2c(C=O)ccc3ccccc23)cc1""]","Journal of the American Chemical Society (2024), 146(24), 16567-16580",Pd/none/Cs2CO3/Tol,B45E5945,B45E5945,52522-40-4 + 849924-41-0 + 534-17-8 + 108-88-3
RXN000348,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""K2CO3""]","[""BASE""]","[""THF""]",,,89.0,"[""Cc1cccc(C(=O)Nc2ccccc2C(C)(C)C)c1Br"", ""Cc1cn(Cc2ccccc2)c(=O)cc1I""]","[""Cc1cccc2c(=O)n(-c3ccccc3C(C)(C)C)c3c(C)cn(Cc4ccccc4)c(=O)c3c12""]","Chinese Journal of Chemistry (2024), 42(7), 699-704",Pd/none/K2CO3/THF,5471EEF5,5471EEF5,3375-31-3 + 5518-52-5 + 2248160-18-9 + 584-08-7 + 109-99-9
RXN000349,Buchwald,[],"[""Pd""]","[""none""]","[""NaOtBu""]","[""BASE""]",[],,,89.0,"[""C1COCCN1"", ""Clc1ccc2c(c1)OCO2""]","[""c1cc2c(cc1N1CCOCC1)OCO2""]","Organic Letters (2023), 25(41), 7491-7496",Pd/none/NaOtBu/none,5D984805,5D984805,2585661-86-3 + 865-48-5
RXN000350,Buchwald,[],"[""Pd""]","[""none""]","[""NaOtBu""]","[""BASE""]","[""Dioxane""]",,,89.0,"[""Brc1ccccc1Br"", ""C=CCNc1ccccc1""]","[""Cc1cn(-c2ccccc2)c2ccccc12""]","Organic Letters (2024), 26(1), 22-28",Pd/none/NaOtBu/Dioxane,51ABD688,51ABD688,2873417-75-3 + 865-48-5 + 123-91-1
RXN000351,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""XPhos""]","[""NaOtBu""]","[""BASE""]","[""Tol""]",,,89.0,"[""c1ccc2c(c1)Nc1ccccc1O2"", ""Fc1cc(Br)c(F)cc1Br""]","[""Fc1cc(N2c3ccccc3Oc3ccccc32)c(F)cc1N1c2ccccc2Oc2ccccc21""]","ACS Omega (2024), 9(51), 50446-50457",Pd/XPhos/NaOtBu/Tol,21DB9862,21DB9862,51364-51-3 + 564483-18-7 + 865-48-5 + 108-88-3
RXN000352,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""tBu3P·HBF4""]","[""KOtBu""]","[""BASE""]","[""Tol""]",,,89.0,"[""c1ccc2c(c1)Nc1ccccc1S2"", ""Brc1ccccc1""]","[""c1ccc(N2c3ccccc3Sc3ccccc32)cc1""]","Nature Communications (2024), 15(1), 5739",Pd/tBu3P·HBF4/KOtBu/Tol,609AA8F7,609AA8F7,51364-51-3 + 131274-22-1 + 865-47-4 + 108-88-3
RXN000353,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""KOtBu"", ""NaOAc""]","[""BASE"", ""BASE""]","[""Tol""]",,,87.0,"[""c1ccc2c(c1)Nc1ccccc1S2"", ""Brc1ccccc1""]","[""c1ccc(N2c3ccccc3Sc3ccccc32)cc1""]","Angewandte Chemie, International Edition (2023), 62(5), e202214908",Pd/none/KOtBu+NaOAc/Tol,BBAE957E,BBAE957E,3375-31-3 + 865-47-4 + 13716-12-6 + 108-88-3
RXN000354,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""none""]","[""NaOtBu""]","[""BASE""]","[""Dioxane""]",,,89.0,"[""Clc1ccccc1"", ""C1COCCN1""]","[""c1ccc(N2CCOCC2)cc1""]","Journal of Organic Chemistry (2023), 88(9), 5962-5971",Pd/none/NaOtBu/Dioxane,51ABD688,51ABD688,51364-51-3 + 2942266-81-9 + 865-48-5 + 123-91-1
RXN000355,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""tBu3P·HBF4""]","[""NaOtBu""]","[""BASE""]","[""Tol""]",,,89.0,"[""c1ccc(Nc2ccccc2)cc1"", ""COc1cccc2c1c1ccccc1n2-c1cc(Br)cc(-n2c3ccccc3c3c(OC)cccc32)c1""]","[""COc1cccc2c1c1ccccc1n2-c1cc(N(c2ccccc2)c2ccccc2)cc(-n2c3ccccc3c3c(OC)cccc32)c1""]","Macromolecules (Washington, DC, United States) (2024), 57(9), 4130-4140",Pd/tBu3P·HBF4/NaOtBu/Tol,784BF9D8,784BF9D8,51364-51-3 + 131274-22-1 + 865-48-5 + 108-88-3
RXN000356,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""KOtBu"", ""7732-18-5"", ""7647-01-0"", ""1336-21-6""]","[""BASE"", ""UNK"", ""UNK"", ""UNK""]","[""Tol"", ""MeOH"", ""H2O""]",,,88.0,"[""CC(C)(C)c1ccc(Br)cc1"", ""COc1ccc2c3c1O[C@H]1C[C@@H](O[Si](c4ccccc4)(c4ccccc4)C(C)(C)C)C=C[C@@]31CCNC2""]","[""COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(c1ccc(C(C)(C)C)cc1)C2""]","Journal of Natural Products (2023), 86(4), 939-946",Pd/none/KOtBu+7732-18-5+7647-01-0+1336-21-6/Tol+MeOH+H2O,06558957,C0DFFA86,3375-31-3 + 98327-87-8 + 865-47-4 + 7732-18-5 + 7647-01-0 + 1336-21-6 + 108-88-3 + 67-56-1 + 7732-18-5
RXN000357,Buchwald,[],"[""Pd""]","[""none""]","[""NaOtBu""]","[""BASE""]","[""Tol""]",,,88.0,"[""CC(C)(C)c1ccc2[nH]c3ccc(C(C)(C)C)cc3c2c1"", ""O=C(c1ccc(Br)cc1)c1ccc2c(c1)Cc1ccccc1O2""]","[""CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C(=O)c2ccc3c(c2)Cc2ccccc2O3)cc1""]","Dyes and Pigments (2023), 209(Part_A), 110901",Pd/none/NaOtBu/Tol,F22A19A8,F22A19A8,53199-31-8 + 865-48-5 + 108-88-3
RXN000358,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""none""]","[""NaOtBu""]","[""BASE""]","[""Tol""]",,,88.0,"[""Cc1cc(C)cc(Nc2cccc(Nc3cc(C)cc(C)c3)c2)c1"", ""CCCCC(CC)Cc1ccc2c(c1)c1cc(CC(CC)CCCC)ccc1n2-c1cc(Cl)cc(Br)c1""]","[""CCCCC(CC)Cc1ccc2c(c1)c1cc(CC(CC)CCCC)ccc1n2-c1cc(Cl)cc(N(c2cc(C)cc(C)c2)c2cccc(N(c3cc(C)cc(C)c3)c3cc(Cl)cc(-n4c5ccc(CC(CC)CCCC)cc5c5cc(CC(CC)CCCC)ccc54)c3)c2)c1""]","Journal of the American Chemical Society (2023), 145(21), 11504-11511",Pd/none/NaOtBu/Tol,F22A19A8,F22A19A8,51364-51-3 + 657408-07-6 + 865-48-5 + 108-88-3
RXN000359,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""none""]","[""Cs2CO3""]","[""BASE""]","[""THF""]",,,88.0,"[""O=C(ONC(=O)c1c(F)c(F)c(F)c(F)c1F)c1ccccc1"", ""COC(=O)C1(C(=O)OC)CC1/C=C/c1ccsc1""]","[""COC(=O)C1(C(=O)OC)CC(/C=C/c2ccsc2)N(c2c(F)c(F)c(F)c(F)c2F)C1=O""]","Chinese Journal of Chemistry (2023), 41(16), 1937-1942",Pd/none/Cs2CO3/THF,B52022F6,B52022F6,366-18-7 + 51364-51-3 + 534-17-8 + 109-99-9
RXN000360,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""K2CO3""]","[""BASE""]","[""THF""]",,,88.0,"[""Cc1cccc(C(=O)Nc2ccccc2C(C)(C)C)c1Br"", ""O=c1cc(I)c(F)cn1Cc1ccccc1""]","[""Cc1cccc2c(=O)n(-c3ccccc3C(C)(C)C)c3c(F)cn(Cc4ccccc4)c(=O)c3c12""]","Chinese Journal of Chemistry (2024), 42(7), 699-704",Pd/none/K2CO3/THF,5471EEF5,5471EEF5,3375-31-3 + 5518-52-5 + 2248160-18-9 + 584-08-7 + 109-99-9
RXN000361,Buchwald,[],"[""Pd""]","[""none""]","[""NaOtBu""]","[""BASE""]","[""Dioxane""]",,,88.0,"[""C=CCNc1ccccc1"", ""Fc1ccc(Br)c(Cl)c1""]","[""Cc1cn(-c2ccccc2)c2cc(F)ccc12""]","Organic Letters (2024), 26(1), 22-28",Pd/none/NaOtBu/Dioxane,51ABD688,51ABD688,2873417-75-3 + 865-48-5 + 123-91-1
RXN000362,Buchwald,[],"[""Pd""]","[""none""]","[""K2CO3""]","[""BASE""]","[""MTBE""]",,,88.0,"[""O=c1ccc2ccccc2[nH]1"", ""Cc1cccc(C(=O)c2ccc(C(C)(C)C)cc2)c1Br""]","[""Cc1cccc(C(=O)c2ccc(C(C)(C)C)cc2)c1-n1c(=O)ccc2ccccc21""]","Journal of the American Chemical Society (2024), 146(24), 16567-16580",Pd/none/K2CO3/MTBE,4576AAEA,4576AAEA,52522-40-4 + 849924-41-0 + 584-08-7 + 1634-04-4
RXN000363,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""none""]","[""NaOtBu""]","[""BASE""]","[""Tol"", ""H2O""]",,,88.0,"[""O=[N+]([O-])c1ccc(I)cc1"", ""CC(C)(C)OC(=O)N1CCC2(CCNC2)C1""]","[""CC(C)(C)OC(=O)N1CCC2(CCN(c3ccc([N+](=O)[O-])cc3)C2)C1""]","Journal of Medicinal Chemistry (2023), 66(16), 11447-11463",Pd/none/NaOtBu/Tol+H2O,AA5C651E,AA5C651E,51364-51-3 + 657408-07-6 + 865-48-5 + 108-88-3 + 7732-18-5
RXN000364,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""tBu3P·HBF4""]","[""NaOtBu""]","[""BASE""]","[""Tol""]",,,88.0,"[""Brc1ccccc1"", ""CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc2c(c1Cl)Nc1ccccc1C2(c1ccccc1)c1ccccc1""]","[""CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc2c(c1Cl)N(c1ccccc1)c1ccccc1C2(c1ccccc1)c1ccccc1""]","Chemical Science (2024), 15(33), 13290-13298",Pd/tBu3P·HBF4/NaOtBu/Tol,784BF9D8,784BF9D8,51364-51-3 + 131274-22-1 + 865-48-5 + 108-88-3
RXN000365,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""Xantphos""]","[""Cs2CO3""]","[""BASE""]","[""Dioxane""]",,,88.0,"[""FC(F)(F)c1ccc(Br)cc1"", ""CC(C)(C)OC(=O)N1CCC2(CCNC2=O)CC1""]","[""CC(C)(C)OC(=O)N1CCC2(CC1)CCN(c1ccc(C(F)(F)F)cc1)C2=O""]","Journal of Medicinal Chemistry (2024), 67(6), 4819-4832",Pd/Xantphos/Cs2CO3/Dioxane,6EFCEADE,6EFCEADE,51364-51-3 + 161265-03-8 + 534-17-8 + 123-91-1
RXN000366,Buchwald,"[""Pd""]","[""Pd""]","[""none""]","[""CsF"", ""1333-74-0""]","[""BASE"", ""UNK""]","[""DCM"", ""MeOH""]",,,88.0,"[""O=[N+]([O-])c1cnccc1Cl"", ""C[C@@H]1CNCCO1""]","[""C[C@@H]1CN(c2ccncc2N)CCO1""]","Journal of Medicinal Chemistry (2023), 66(6), 4231-4252",Pd/none/CsF+1333-74-0/DCM+MeOH,13D14E31,C5425C63,7440-05-3 + 7087-68-5 + 1333-74-0 + 75-09-2 + 67-56-1
RXN000367,Buchwald,[],"[""Pd""]","[""none""]","[""K3PO4""]","[""BASE""]","[""MTBE""]",,,88.0,"[""Cc1cccc(C=O)c1Br"", ""Cc1ccc(SCc2cc(=O)[nH]c3ccccc23)cc1""]","[""Cc1ccc(SCc2cc(=O)n(-c3c(C)cccc3C=O)c3ccccc23)cc1""]","Journal of the American Chemical Society (2024), 146(24), 16567-16580",Pd/none/K3PO4/MTBE,BD3CB8D9,BD3CB8D9,52522-40-4 + 849924-41-0 + 7778-53-2 + 1634-04-4
RXN000368,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""none""]","[""Na2CO3"", ""10294-26-5""]","[""BASE"", ""UNK""]","[""Tol"", ""H2O""]",,,88.0,"[""CC(C)(C)c1ccccc1NC(=O)c1ccccc1Br"", ""FC(F)(F)c1ccc(-c2ccc(I)c3ccccc23)cc1""]","[""CC(C)(C)c1ccccc1-n1c(=O)c2ccccc2c2cc(-c3ccc(C(F)(F)F)cc3)c3ccccc3c21""]","Nature Communications (2024), 15(1), 4908",Pd/none/Na2CO3+10294-26-5/Tol+H2O,AFF02F1C,585C38D0,51364-51-3 + 2641594-79-6 + 498-66-8 + 10294-26-5 + 108-88-3 + 7732-18-5
RXN000369,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""none""]","[""NaOtBu""]","[""BASE""]","[""Tol""]",,,88.0,"[""C1OC2CNC1C2"", ""CC(C)n1cnc(-c2ccc(F)cc2)c1-c1ccc2ncc(Br)cc2c1""]","[""CC(C)n1cnc(-c2ccc(F)cc2)c1-c1ccc2ncc(N3CC4CC3CO4)cc2c1""]","European Journal of Medicinal Chemistry (2024), 268116240",Pd/none/NaOtBu/Tol,F22A19A8,F22A19A8,51364-51-3 + 213697-53-1 + 865-48-5 + 108-88-3
RXN000370,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""none""]","[""Na2CO3"", ""10294-26-5""]","[""BASE"", ""UNK""]","[""Tol"", ""H2O""]",,,88.0,"[""CC(C)(C)c1ccccc1NC(=O)c1ccccc1Br"", ""Ic1ccc(-c2ccccc2)c2ccccc12""]","[""CC(C)(C)c1ccccc1-n1c(=O)c2ccccc2c2cc(-c3ccccc3)c3ccccc3c21""]","Nature Communications (2024), 15(1), 4908",Pd/none/Na2CO3+10294-26-5/Tol+H2O,AFF02F1C,585C38D0,51364-51-3 + 2641594-79-6 + 498-66-8 + 10294-26-5 + 108-88-3 + 7732-18-5
RXN000371,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""BINAP""]","[""K2CO3"", ""NaOH""]","[""BASE"", ""BASE""]","[""Tol"", ""Dioxane""]",,,88.0,"[""Cc1ccccc1N/C(=C\\C(=O)c1cc(Cl)ccc1Br)c1ccccc1""]","[""Cc1ccccc1-n1c(-c2ccccc2)cc(=O)c2cc(Cl)ccc21""]","ACS Catalysis (2023), 13(11), 7680-7690",Pd/BINAP/K2CO3+NaOH/Tol+Dioxane,532E4178,532E4178,3375-31-3 + 76189-56-5 + 584-08-7 + 1310-73-2 + 108-88-3 + 123-91-1
RXN000372,Buchwald,[],"[""Pd""]","[""none""]","[""18027-10-6""]","[""UNK""]","[""THF""]",,,88.0,"[""CCOC(=O)C1CCNCC1"", ""Brc1cscn1""]","[""CCOC(=O)C1CCN(c2cscn2)CC1""]","Journal of the American Chemical Society (2023), 145(6), 3323-3329",Pd/none/18027-10-6/THF,15880887,3F80C91F,2489525-81-5 + 18027-10-6 + 109-99-9
