ReactionID,ReactionType,CoreDetail,CoreGeneric,Ligand,ReagentRaw,ReagentRole,Solvent,Temperature_C,Time_h,Yield_%,ReactantSMILES,ProductSMILES,Reference,CondKey,CondSig,FamSig,RawCAS
RXN000123,Buchwald,"[""Pd2(dba)3·CHCl3""]","[""Pd""]","[""tBuXPhos""]","[""none""]","[""UNK""]","[""Tol""]",,,99,CC1=C(Br)C=CC=C1.C1=CC=C(NC2=CC=CC=C2)C=C1,CC1=C(N(C2=CC=CC=C2)C2=CC=CC=C2)C=CC=C1,"Journal of Organic Chemistry (2002), 67(16), 5553-5566",Pd/tBuXPhos/none/Tol,76229f4d,76229f4d,32005-36-0 + 312959-24-3 + 108-88-3
RXN000124,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""none""]","[""331465-71-5""]","[""UNK""]","[""Tol""]",,,99,CC1=C(Cl)C=CC=C1.C1=CC=C(NC2=CC=CC=C2)C=C1,CC1=C(N(C2=CC=CC=C2)C2=CC=CC=C2)C=CC=C1,"Journal of Organic Chemistry (2004), 69(26), 9135-9142",Pd/none/331465-71-5/Tol,9c3dc09a,a0131a2e,51364-51-3 + 331465-71-5 + 108-88-3
RXN000125,Buchwald,"[""Pd2(dba)3·CHCl3""]","[""Pd""]","[""tBuXPhos""]","[""none""]","[""UNK""]","[""Tol""]",,,99,CC1=C(Cl)C=CC=C1.C1=CC=C(NC2=CC=CC=C2)C=C1,CC1=C(N(C2=CC=CC=C2)C2=CC=CC=C2)C=CC=C1,"Journal of Organic Chemistry (2002), 67(16), 5553-5566",Pd/tBuXPhos/none/Tol,76229f4d,76229f4d,32005-36-0 + 312959-24-3 + 108-88-3
RXN000126,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""none""]","[""331465-71-5""]","[""UNK""]","[""Tol""]",,,99,FC(F)(F)C1=CC=C(Cl)C=C1.C1=CC=C(NC2=CC=CC=C2)C=C1,FC(F)(F)C1=CC=C(N(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,"Journal of Organic Chemistry (2004), 69(26), 9135-9142",Pd/none/331465-71-5/Tol,9c3dc09a,a0131a2e,51364-51-3 + 331465-71-5 + 108-88-3
RXN000127,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""none""]","[""UNK""]","[""Dioxane""]",,,99,CNC=O.COC1=CC(Br)=CC=C1,COC1=CC=CC(N(C)C=O)=C1,"Journal of the American Chemical Society (2002), 124(21), 6043-6048",Pd/none/none/Dioxane,83606b5b,83606b5b,3375-31-3 + 123-91-1
RXN000128,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""564483-18-7"", ""67-56-1"", ""75-65-0""]","[""UNK"", ""UNK"", ""UNK""]","[""none""]",,,99,NC(=O)CCC1=C(Cl)C=CC=C1,O=C1CCC2=CC=CC=C2N1,"Organic Letters (2013), 15(9), 2128-2131",Pd/none/564483-18-7+67-56-1+75-65-0/none,e9de11fd,5585ac48,3375-31-3 + 564483-18-7 + 67-56-1 + 75-65-0
RXN000129,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""SPhos""]","[""none""]","[""UNK""]","[""Dioxane""]",,,99,CC1COC(=O)N1.COC(=O)C1=C(OC)C=C(Br)C=C1,COC(=O)C1=C(OC)C=C(N2C(=O)OCC2C)C=C1,"Organic Letters (2012), 14(1), 398-401",Pd/SPhos/none/Dioxane,18d54e34,18d54e34,3375-31-3 + 161265-03-8 + 123-91-1
RXN000130,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""SPhos""]","[""none""]","[""UNK""]","[""Tol""]",,,99,BrC1=C(Br)C=CC=C1.CC(=N)NC1=CC=CC=C1,CC1=NC2=CC=CC=C2N1C1=CC=CC=C1,"Organic Letters (2011), 13(24), 6516-6519",Pd/SPhos/none/Tol,de5aaa46,de5aaa46,3375-31-3 + 161265-03-8 + 108-88-3
RXN000131,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""SPhos""]","[""none""]","[""UNK""]","[""Tol""]",,,99,BrC1=C(Br)C=CC=C1.N=C(NC1=CC=CC=C1)C1=CC=CC=C1,C1=CC=C(C2=NC3=CC=CC=C3N2C2=CC=CC=C2)C=C1,"Organic Letters (2011), 13(24), 6516-6519",Pd/SPhos/none/Tol,de5aaa46,de5aaa46,3375-31-3 + 161265-03-8 + 108-88-3
RXN000132,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""7732-18-5"", ""1160861-53-9"", ""109-99-9""]","[""UNK"", ""UNK"", ""UNK""]","[""none""]",,,99,NC(=O)NCC1=CC=CC=C1.CCCCC1=CC=C(Cl)C=C1,CCCCC1=CC=C(NC(=O)NCC2=CC=CC=C2)C=C1,"Organic Letters (2011), 13(12), 3262-3265",Pd/none/109-99-9+1160861-53-9+7732-18-5/none,ff27b255,5052950e,3375-31-3 + 7732-18-5 + 1160861-53-9 + 109-99-9
RXN000133,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""7732-18-5"", ""1160861-53-9"", ""109-99-9""]","[""UNK"", ""UNK"", ""UNK""]","[""none""]",,,99,NC(=O)NCC1=CC=CC=C1.CCCCC1=CC=C(Cl)C=C1,CCCCC1=CC=C(NC(=O)NCC2=CC=CC=C2)C=C1,"Organic Letters (2011), 13(12), 3262-3265",Pd/none/109-99-9+1160861-53-9+7732-18-5/none,ff27b255,5052950e,3375-31-3 + 7732-18-5 + 1160861-53-9 + 109-99-9
RXN000134,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""none""]","[""224311-51-7""]","[""UNK""]","[""Tol""]",,,99,FC(F)(F)C1=CC=C(Cl)C=C1.CC1COC(=O)N1,C[C@H]1COC(=O)N1C1=CC=C(C(F)(F)F)C=C1,"Organic Letters (2003), 5(13), 2207-2210",Pd/none/224311-51-7/Tol,f7774b0a,17e868b6,51364-51-3 + 224311-51-7 + 108-88-3
RXN000135,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""13716-12-6""]","[""UNK""]","[""Tol""]",,,99,CC1=CC(Br)=CC(Br)=C1.CC(C)(C)OC(=O)N(N)C1=CC=CC=C1,CC1=CC(NN(C(=O)OC(C)(C)C)C2=CC=CC=C2)=CC(NN(C(=O)OC(C)(C)C)C2=CC=CC=C2)=C1,"Organic Letters (2006), 8(10), 2047-2050",Pd/none/13716-12-6/Tol,9aaf5d7b,f4d8bdb9,3375-31-3 + 13716-12-6 + 108-88-3
RXN000136,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""13716-12-6""]","[""UNK""]","[""Tol""]",,,99,CC1=CC(Br)=CC(Br)=C1.CC1=C(N(N)C(=O)OC(C)(C)C)C=CC=C1,CC1=CC(NN(C(=O)OC(C)(C)C)C2=C(C)C=CC=C2)=CC(NN(C(=O)OC(C)(C)C)C2=C(C)C=CC=C2)=C1,"Organic Letters (2006), 8(10), 2047-2050",Pd/none/13716-12-6/Tol,9aaf5d7b,f4d8bdb9,3375-31-3 + 13716-12-6 + 108-88-3
RXN000137,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""none""]","[""13716-12-6"", ""67-56-1""]","[""UNK"", ""UNK""]","[""Tol""]",,,99,COC(=O)C(=CC1=C(Br)C=CC=C1)NC(C)=O,COC(=O)C1=CC2=CC=CC=C2N1,"Journal of Organic Chemistry (2003), 68(15), 6011-6019",Pd/none/13716-12-6+67-56-1/Tol,5c73f886,14f00df2,13716-12-6 + 51364-51-3 + 108-88-3 + 67-56-1
RXN000138,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""SPhos""]","[""none""]","[""UNK""]","[""Tol""]",,,99,BrC1=C(Br)C=CC=C1.N=C(NC1CCCCC1)C1=CC=CC=C1,C1=CC=C(C2=NC3=CC=CC=C3N2C2CCCCC2)C=C1,"Organic Letters (2011), 13(24), 6516-6519",Pd/SPhos/none/Tol,de5aaa46,de5aaa46,3375-31-3 + 161265-03-8 + 108-88-3
RXN000139,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""XPhos""]","[""1330-20-7""]","[""UNK""]","[""none""]",,,99,CCC1=C(Br)C=CC=C1.NC1CCCCNC1,CCC1=C(NC2CCCCNC2)C=CC=C1,"Journal of Organic Chemistry (2007), 72(6), 2030-2039",Pd/XPhos/1330-20-7/none,10090216,cb077bf6,51364-51-3 + 98327-87-8 + 1330-20-7
RXN000140,Buchwald,"[""none""]","[""none""]","[""none""]","[""787618-22-8"", ""1028206-60-1"", ""109-99-9"", ""7732-18-5"", ""141-78-6""]","[""UNK"", ""UNK"", ""UNK"", ""UNK"", ""UNK""]","[""none""]",,,99,CNC1=CC(F)=CC=C1.BrC1=CC=C2C=NNC2=C1,CN(C1=CC=C2C=NNC2=C1)C1=CC(F)=CC=C1,"Organic Letters (2010), 12(20), 4442-4445",none/none/1028206-60-1+109-99-9+141-78-6+7732-18-5+787618-22-8/none,def41d2b,31c5e0ef,787618-22-8 + 1028206-60-1 + 109-99-9 + 7732-18-5 + 141-78-6
RXN000141,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""none""]","[""1070663-78-3""]","[""UNK""]","[""Dioxane""]",,,99,CC1=CC(Cl)=C(N)C=C1.C=CC1=C(Br)C=CC=C1,C=CC1=C(NC2=C(Cl)C=C(C)C=C2)C=CC=C1,"Journal of the American Chemical Society (2010), 132(40), 14048-14051",Pd/none/1070663-78-3/Dioxane,d9babd25,a54c5576,51364-51-3 + 1070663-78-3 + 123-91-1
RXN000142,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""XPhos""]","[""none""]","[""UNK""]","[""Tol""]",,,99,NN=C(C1=CC=CC=C1)C1=CC=CC=C1.N#CC1=C(Br)C=CC=C1,N#CC1=C(NN=C(C2=CC=CC=C2)C2=CC=CC=C2)C=CC=C1,"Journal of Organic Chemistry (2010), 75(8), 2730-2732",Pd/XPhos/none/Tol,5aae619e,5aae619e,3375-31-3 + 98327-87-8 + 108-88-3
RXN000143,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""7732-18-5"", ""564483-18-7""]","[""UNK"", ""UNK""]","[""Dioxane""]",,,99,NC1=CC=C(F)C=C1.COC1=CC(Cl)=C(OC)C=C1,COC1=CC(NC2=CC=C(F)C=C2)=C(OC)C=C1,"Organic Letters (2008), 10(16), 3505-3508",Pd/none/564483-18-7+7732-18-5/Dioxane,b75b6fdc,a701b266,3375-31-3 + 7732-18-5 + 564483-18-7 + 123-91-1
RXN000144,Buchwald,"[""none""]","[""none""]","[""none""]","[""1028206-56-5"", ""75-65-0""]","[""UNK"", ""UNK""]","[""none""]",,,99,N#CC1=CC=C(N)C=C1.COC1=CC(Cl)=C(OC)C=C1,COC1=CC(NC2=CC=C(C#N)C=C2)=C(OC)C=C1,"Journal of the American Chemical Society (2008), 130(21), 6686-6687",none/none/1028206-56-5+75-65-0/none,75debe55,a569bc4c,1028206-56-5 + 75-65-0
RXN000145,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""13716-12-6"", ""110-54-3""]","[""UNK"", ""UNK""]","[""Tol""]",,,99,BrC1=CC(Br)=CC(Br)=C1.CC(C)(C)OC(=O)N(N)C1=CC=C(C#N)C=C1,CC(C)(C)OC(=O)N(NC1=CC(NN(C(=O)OC(C)(C)C)C2=CC=C(C#N)C=C2)=CC(NN(C(=O)OC(C)(C)C)C2=CC=C(C#N)C=C2)=C1)C1=CC=C(C#N)C=C1,"Journal of Organic Chemistry (2004), 69(7), 2603-2606",Pd/none/110-54-3+13716-12-6/Tol,5fde9161,4d6fc01e,3375-31-3 + 13716-12-6 + 108-88-3 + 110-54-3
RXN000146,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""13716-12-6"", ""110-54-3""]","[""UNK"", ""UNK""]","[""Tol""]",,,99,BrC1=CC(Br)=CC(Br)=C1.CC(C)(C)OC(=O)N(N)C1=CC=C(C(=O)C2=CC=CC=C2)C=C1,CC(C)(C)OC(=O)N(NC1=CC(NN(C(=O)OC(C)(C)C)C2=CC=C(C(=O)C3=CC=CC=C3)C=C2)=CC(NN(C(=O)OC(C)(C)C)C2=CC=C(C(=O)C3=CC=CC=C3)C=C2)=C1)C1=CC=C(C(=O)C2=CC=CC=C2)C=C1,"Journal of Organic Chemistry (2004), 69(7), 2603-2606",Pd/none/110-54-3+13716-12-6/Tol,5fde9161,4d6fc01e,3375-31-3 + 13716-12-6 + 108-88-3 + 110-54-3
RXN000147,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""SPhos""]","[""none""]","[""UNK""]","[""Dioxane""]",,,99,CNC(C)=O.COC1=CC(Br)=CC=C1,COC1=CC=CC(N(C)C=O)=C1,"Organic Letters (2000), 2(8), 1101-1104",Pd/SPhos/none/Dioxane,18d54e34,18d54e34,3375-31-3 + 161265-03-8 + 123-91-1
RXN000148,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""244187-81-3""]","[""UNK""]","[""Dioxane""]",,,99,NCCOC1=C(Cl)C=CC=C1.COC1=CC=C(Cl)C=C1,COC1=CC=C(N2CCOC3=CC=CC=C32)C=C1,"Synthesis (2004), (15), 2527-2534",Pd/none/244187-81-3/Dioxane,134556a4,767a8183,3375-31-3 + 244187-81-3 + 123-91-1
RXN000149,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""SPhos""]","[""none""]","[""UNK""]","[""Dioxane""]",,,99,CCCCNC(N)=O.COC(=O)C1=CC=C(Br)C(C(=O)OC)=C1,CCCCN1C(=O)NC2=CC=C(C(=O)OC)C=C2C1=O,"Organic Letters (2006), 8(22), 5089-5091",Pd/SPhos/none/Dioxane,18d54e34,18d54e34,51364-51-3 + 161265-03-8 + 123-91-1
RXN000150,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""13716-12-6"", ""110-54-3""]","[""UNK"", ""UNK""]","[""Tol""]",,,99,BrC1=CC(Br)=CC(Br)=C1.CC(C)(C)OC(=O)N(N)C1=CC=C(C2=CC=CC=C2)C=C1,CC(C)(C)OC(=O)N(NC1=CC(NN(C(=O)OC(C)(C)C)C2=CC=C(C3=CC=CC=C3)C=C2)=CC(NN(C(=O)OC(C)(C)C)C2=CC=C(C3=CC=CC=C3)C=C2)=C1)C1=CC=C(C2=CC=CC=C2)C=C1,"Journal of Organic Chemistry (2004), 69(7), 2603-2606",Pd/none/110-54-3+13716-12-6/Tol,5fde9161,4d6fc01e,3375-31-3 + 13716-12-6 + 108-88-3 + 110-54-3
RXN000151,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""13716-12-6""]","[""UNK""]","[""Tol""]",,,99,IC1=CC=CC=C1.CC1=C(N(N)C(=O)OC(C)(C)C)C=CC=C1,CC1=C(N(NC2=CC=CC=C2)C(=O)OC(C)(C)C)C=CC=C1,"Organic Letters (2006), 8(10), 2047-2050",Pd/none/13716-12-6/Tol,9aaf5d7b,f4d8bdb9,3375-31-3 + 13716-12-6 + 108-88-3
RXN000152,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""13716-12-6""]","[""UNK""]","[""Tol""]",,,99,CC1=C(I)C=CC=C1.CC1=C(N(N)C(=O)OC(C)(C)C)C=CC=C1,CC1=C(NN(C(=O)OC(C)(C)C)C2=C(C)C=CC=C2)C=CC=C1,"Organic Letters (2006), 8(10), 2047-2050",Pd/none/13716-12-6/Tol,9aaf5d7b,f4d8bdb9,3375-31-3 + 13716-12-6 + 108-88-3
RXN000153,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""13716-12-6""]","[""UNK""]","[""Tol""]",,,99,BrC1=CC(Br)=CC(Br)=C1.COC1=C(N(N)C(=O)OC(C)(C)C)C=CC=C1,COC1=C(N(NC2=CC(NN(C(=O)OC(C)(C)C)C3=C(OC)C=CC=C3)=CC(NN(C(=O)OC(C)(C)C)C3=C(OC)C=CC=C3)=C2)C(=O)OC(C)(C)C)C=CC=C1,"Organic Letters (2006), 8(10), 2047-2050",Pd/none/13716-12-6/Tol,9aaf5d7b,f4d8bdb9,3375-31-3 + 13716-12-6 + 108-88-3
RXN000154,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""13716-12-6"", ""110-54-3""]","[""UNK"", ""UNK""]","[""Tol""]",,,99,BrC1=CC(Br)=CC(Br)=C1.COC1=C(N(N)C(=O)OC(C)(C)C)C=CC=C1,COC1=C(N(NC2=CC(NN(C(=O)OC(C)(C)C)C3=C(OC)C=CC=C3)=CC(NN(C(=O)OC(C)(C)C)C3=C(OC)C=CC=C3)=C2)C(=O)OC(C)(C)C)C=CC=C1,"Journal of Organic Chemistry (2004), 69(7), 2603-2606",Pd/none/110-54-3+13716-12-6/Tol,5fde9161,4d6fc01e,3375-31-3 + 13716-12-6 + 108-88-3 + 110-54-3
RXN000155,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""331465-71-5""]","[""UNK""]","[""Tol""]",,,99,NC1=CC=CC=C1.CC(C)(C)C1=CC=C(Br)C=C1,CC(C)(C)C1=CC=C(NC2=CC=CC=C2)C=C1,"Journal of Organic Chemistry (2003), 68(2), 452-459",Pd/none/331465-71-5/Tol,9c3dc09a,a0131a2e,3375-31-3 + 331465-71-5 + 108-88-3
RXN000156,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""none""]","[""628333-81-3""]","[""UNK""]","[""Tol""]",,,99,NCCC1=CC=CC=C1.CC(C)(C)C1=CC=C(Br)C=C1,CC(C)(C)C1=CC=C(NCCC2=CC=CC=C2)C=C1,"Synthesis (2003), (11), 1727-1731",Pd/none/628333-81-3/Tol,76a0f29d,a3f221fe,51364-51-3 + 628333-81-3 + 108-88-3
RXN000157,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""none""]","[""628333-86-8""]","[""UNK""]","[""tAmOH""]",,,99,CC1=CC=CC(C)=C1N.CC(C)(C)C1=CC=C(Br)C=C1,CC1=CC=CC(C)=C1NC1=CC=C(C(C)(C)C)C=C1,"Synthesis (2003), (11), 1727-1731",Pd/none/628333-86-8/tAmOH,086d2cd0,099a6be0,51364-51-3 + 628333-86-8 + 75-85-4
RXN000158,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""none""]","[""628333-84-6""]","[""UNK""]","[""Tol""]",,,96,CC1=CC=CC(C)=C1N.CC(C)(C)C1=CC=C(Br)C=C1,CC1=CC=CC(C)=C1NC1=CC=C(C(C)(C)C)C=C1,"Synthesis (2003), (11), 1727-1731",Pd/none/628333-84-6/Tol,adb43c1a,a3f221fe,51364-51-3 + 628333-84-6 + 108-88-3
RXN000159,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""XPhos""]","[""7732-18-5""]","[""UNK""]","[""Tol""]",,,99,FC1=CC(C(F)(F)F)=C(Br)C=C1.C[C@@H]1CNCCN1,C[C@@H]1CN(C2=C(C(F)(F)F)C=C(F)C=C2)CCN1,"Journal of Medicinal Chemistry (2009), 52(17), 5449-5461",Pd/XPhos/7732-18-5/Tol,e47aa177,b0c6ff01,51364-51-3 + 98327-87-8 + 108-88-3 + 7732-18-5
RXN000160,Buchwald,"[""none""]","[""none""]","[""none""]","[""787618-22-8"", ""1028206-60-1"", ""109-99-9"", ""7732-18-5"", ""141-78-6""]","[""UNK"", ""UNK"", ""UNK"", ""UNK"", ""UNK""]","[""none""]",,,99,BrC1=CC=C2NC=NC2=C1.N#CC1(C2=CC=CC=C2)CCNCC1,N#CC1(C2=CC=CC=C2)CCN(C2=CC=C3N=CNC3=C2)CC1,"Organic Letters (2010), 12(20), 4442-4445",none/none/1028206-60-1+109-99-9+141-78-6+7732-18-5+787618-22-8/none,def41d2b,31c5e0ef,787618-22-8 + 1028206-60-1 + 109-99-9 + 7732-18-5 + 141-78-6
RXN000161,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""SPhos""]","[""none""]","[""UNK""]","[""Tol""]",,,99,BrC1=C(I)C=CC=C1.CC1=CC(C)=C(NCCN)C(C)=C1,CC1=CC(C)=C(NCCNC2=C(Br)C=CC=C2)C(C)=C1,"Organometallics (2013), 32(21), 6148-6161",Pd/SPhos/none/Tol,de5aaa46,de5aaa46,51364-51-3 + 161265-03-8 + 108-88-3
RXN000162,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""1070663-78-3"", ""75-65-0""]","[""UNK"", ""UNK""]","[""Dioxane""]",,,99,O=N(=O)C1=CC(Br)=CC=C1.CSC1=NC(C2=CC=C(F)C=C2)=C(C2=CC=NC(N)=C2)N1C,CSC1=NC(C2=CC=C(F)C=C2)=C(C2=CC=NC(NC3=CC(N(=O)=O)=CC=C3)=C2)N1C,"Journal of Medicinal Chemistry (2015), 58(1), 443-456",Pd/none/1070663-78-3+75-65-0/Dioxane,e8a79da4,8ebb86c1,3375-31-3 + 1070663-78-3 + 75-65-0 + 123-91-1
RXN000163,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""SPhos""]","[""none""]","[""UNK""]","[""Dioxane""]",,,99,N#CC1=CC=C(Br)C=C1.CC1CCCC(=O)N1,CC1CCCC(=O)N1C1=CC=C(C#N)C=C1,"Organic Letters (2012), 14(1), 398-401",Pd/SPhos/none/Dioxane,18d54e34,18d54e34,3375-31-3 + 161265-03-8 + 123-91-1
RXN000164,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""none""]","[""1357398-60-7""]","[""UNK""]","[""Tol""]",,,99,C1=CC=C2NC3=CC=CC=C3CCC2=C1.COC1=CC=C(Cl)C=C1,COC1=CC=C(N2C3=CC=CC=C3CCC3=CC=CC=C32)C=C1,"Synlett (2012), 23(8), 1181-1186",Pd/none/1357398-60-7/Tol,7e9b7b77,fc5c678d,51364-51-3 + 1357398-60-7 + 108-88-3
RXN000165,Buchwald,"[""none""]","[""none""]","[""none""]","[""787618-22-8"", ""1028206-60-1"", ""109-99-9"", ""7732-18-5"", ""141-78-6""]","[""UNK"", ""UNK"", ""UNK"", ""UNK"", ""UNK""]","[""none""]",,,99,CNC1=C(C)C=CC=C1.BrC1=CC=C2NN=CC2=C1,CC1=C(N(C)C2=CC=C3NN=CC3=C2)C=CC=C1,"Organic Letters (2010), 12(20), 4442-4445",none/none/1028206-60-1+109-99-9+141-78-6+7732-18-5+787618-22-8/none,def41d2b,31c5e0ef,787618-22-8 + 1028206-60-1 + 109-99-9 + 7732-18-5 + 141-78-6
RXN000166,Buchwald,"[""none""]","[""none""]","[""tBuXPhos""]","[""84783-64-2""]","[""UNK""]","[""Tol""]",,,99,NC1=CC=CC=C1.CC1=CC(Br)=C(C)C=C1,CC1=CC(NC2=CC=CC=C2)=C(C)C=C1,"Organometallics (2000), 19(8), 1567-1571",none/tBuXPhos/84783-64-2/Tol,fe699a9f,69bb846e,32005-36-0 + 84783-64-2 + 108-88-3
RXN000167,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""331465-71-5""]","[""UNK""]","[""Tol""]",,,99,NC1=C(C2=CC=CC=C2)C=CC=C1.CC1=CC(Br)=C(C)C=C1,CC1=CC(NC2=C(C3=CC=CC=C3)C=CC=C2)=C(C)C=C1,"Journal of Organic Chemistry (2003), 68(2), 452-459",Pd/none/331465-71-5/Tol,9c3dc09a,a0131a2e,3375-31-3 + 331465-71-5 + 108-88-3
RXN000168,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""none""]","[""331465-71-5""]","[""UNK""]","[""Tol""]",,,99,COC1=CC=C(Cl)C=C1.CC(C)(C)OC(=O)N1CCNCC1,COC1=CC=C(N2CCN(C(=O)OC(C)(C)C)CC2)C=C1,"Journal of Organic Chemistry (2004), 69(26), 9135-9142",Pd/none/331465-71-5/Tol,9c3dc09a,a0131a2e,51364-51-3 + 331465-71-5 + 108-88-3
RXN000169,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""331465-71-5""]","[""UNK""]","[""Tol""]",,,99,CC1=CC=CC(C)=C1N.CC1=CC(C)=C(Br)C(C)=C1,CC1=CC(C)=C(NC2=C(C)C=CC=C2C)C(C)=C1,"Journal of Organic Chemistry (2003), 68(2), 452-459",Pd/none/331465-71-5/Tol,9c3dc09a,a0131a2e,3375-31-3 + 331465-71-5 + 108-88-3
RXN000170,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""331465-71-5""]","[""UNK""]","[""Tol""]",,,99,COC1=C(N)C=CC=C1.CC1=CC(C)=C(Br)C(C)=C1,COC1=C(NC2=C(C)C=C(C)C=C2C)C=CC=C1,"Journal of Organic Chemistry (2003), 68(2), 452-459",Pd/none/331465-71-5/Tol,9c3dc09a,a0131a2e,3375-31-3 + 331465-71-5 + 108-88-3
RXN000171,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""XPhos""]","[""none""]","[""UNK""]","[""Tol""]",,,99,C1=CC=C2CNCCC2=C1.BrC1=CC2=C(C=CC=C2)C=C1,C1=CC=C2CN(C3=CC4=C(C=CC=C4)C=C3)CCC2=C1,"Synlett (2010), (6), 939-943",Pd/XPhos/none/Tol,5aae619e,5aae619e,51364-51-3 + 98327-87-8 + 108-88-3
RXN000172,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""SPhos""]","[""none""]","[""UNK""]","[""Tol""]",,,99,BrC1=C(Br)C=CC=C1.N=C(NC1=CC=CC2=C1C=CC=C2)C1=CC=CC=C1,C1=CC=C(C2=NC3=CC=CC=C3N2C2=CC=CC3=C2C=CC=C3)C=C1,"Organic Letters (2011), 13(24), 6516-6519",Pd/SPhos/none/Tol,de5aaa46,de5aaa46,3375-31-3 + 161265-03-8 + 108-88-3
RXN000173,Buchwald,"[""none""]","[""none""]","[""none""]","[""1246775-56-3""]","[""UNK""]","[""Tol""]",,,99,NC1=CC=CC=C1.CN(C)C1=CC=C(Br)C=C1,CN(C)C1=CC=C(NC2=CC=CC=C2)C=C1,"Journal of Organic Chemistry (2010), 75(19), 6477-6488",none/none/1246775-56-3/Tol,a0bb103a,c88ba9e8,1246775-56-3 + 108-88-3
RXN000174,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""SPhos""]","[""none""]","[""UNK""]","[""Dioxane""]",,,99,CNC(N)=O.COC(=O)C1=C(Br)C=CC=C1,CN1C(=O)NC2=CC=CC=C2C1=O,"Organic Letters (2006), 8(22), 5089-5091",Pd/SPhos/none/Dioxane,18d54e34,18d54e34,51364-51-3 + 161265-03-8 + 123-91-1
RXN000175,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""none""]","[""857356-94-6"", ""75-65-0""]","[""UNK"", ""UNK""]","[""none""]",,,99,CC(N)=O.COC1=CC=C(Cl)C=C1,COC1=CC=C(NC(C)=O)C=C1,"Journal of the American Chemical Society (2007), 129(43), 13001-13007",Pd/none/75-65-0+857356-94-6/none,dcf9cd62,26ed45b9,51364-51-3 + 857356-94-6 + 75-65-0
RXN000176,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""7732-18-5"", ""857356-94-6"", ""75-65-0""]","[""UNK"", ""UNK"", ""UNK""]","[""none""]",,,98,CC(N)=O.COC1=CC=C(Cl)C=C1,COC1=CC=C(NC(C)=O)C=C1,"Organic Letters (2008), 10(16), 3505-3508",Pd/none/75-65-0+7732-18-5+857356-94-6/none,db9578a4,4b96d0a9,3375-31-3 + 7732-18-5 + 857356-94-6 + 75-65-0
